Node1	Node2	Net	MolName
MOL000849	HSD11B1	target	16β-methoxyalisol B monoacetate
MOL000849	P2RX3	target	16β-methoxyalisol B monoacetate
MOL000849	CCR1	target	16β-methoxyalisol B monoacetate
MOL000849	MDM2	target	16β-methoxyalisol B monoacetate
MOL000849	MMP1	target	16β-methoxyalisol B monoacetate
MOL000849	MAP3K14	target	16β-methoxyalisol B monoacetate
MOL000849	EDNRB	target	16β-methoxyalisol B monoacetate
MOL000849	ROCK2	target	16β-methoxyalisol B monoacetate
MOL000849	CTSS	target	16β-methoxyalisol B monoacetate
MOL000849	PIK3CD	target	16β-methoxyalisol B monoacetate
MOL000849	CTSL	target	16β-methoxyalisol B monoacetate
MOL000849	SYK	target	16β-methoxyalisol B monoacetate
MOL000849	HSD17B3	target	16β-methoxyalisol B monoacetate
MOL000849	SCN9A	target	16β-methoxyalisol B monoacetate
MOL000849	ADAM17	target	16β-methoxyalisol B monoacetate
MOL000849	ADAM10	target	16β-methoxyalisol B monoacetate
MOL000849	DUT	target	16β-methoxyalisol B monoacetate
MOL000849	ADAMTS4	target	16β-methoxyalisol B monoacetate
MOL000849	PER2	target	16β-methoxyalisol B monoacetate
MOL000849	MAPK1	target	16β-methoxyalisol B monoacetate
MOL000850	NR1H3	target	alisol A
MOL000850	SERPINA6	target	alisol A
MOL000850	SHBG	target	alisol A
MOL000850	HSD11B1	target	alisol A
MOL000850	G6PD	target	alisol A
MOL000850	CYP19A1	target	alisol A
MOL000850	ESR2	target	alisol A
MOL000850	CYP17A1	target	alisol A
MOL000850	TERT	target	alisol A
MOL000850	SLC6A4	target	alisol A
MOL000850	PPARD	target	alisol A
MOL000850	FAAH	target	alisol A
MOL000850	RORC	target	alisol A
MOL000850	AR	target	alisol A
MOL000850	CD81	target	alisol A
MOL000850	PTGER1	target	alisol A
MOL000850	PTPN2	target	alisol A
MOL000850	NR3C1	target	alisol A
MOL000850	HMGCR	target	alisol A
MOL000850	PTGS2	target	alisol A
MOL000850	SIGMAR1	target	alisol A
MOL000850	PRKCA	target	alisol A
MOL000850	MAPK14	target	alisol A
MOL000850	PPARG	target	alisol A
MOL000850	PTGER4	target	alisol A
MOL000850	MTOR	target	alisol A
MOL000850	PARP1	target	alisol A
MOL000850	HSP90AA1	target	alisol A
MOL000850	MAPK1	target	alisol A
MOL000850	ALOX5	target	alisol A
MOL000850	PTGS1	target	alisol A
MOL000850	CCR1	target	alisol A
MOL000850	BACE1	target	alisol A
MOL000850	CSF1R	target	alisol A
MOL000850	PPP2CA	target	alisol A
MOL000850	MDM2	target	alisol A
MOL000850	CCND1	target	alisol A
MOL000850	DYRK1A	target	alisol A
MOL000850	CDK2	target	alisol A
MOL000850	CLK2	target	alisol A
MOL000850	P2RX3	target	alisol A
MOL000850	PTGER2	target	alisol A
MOL000850	F10	target	alisol A
MOL000850	VDR	target	alisol A
MOL000850	LRRK2	target	alisol A
MOL000850	MAPK11	target	alisol A
MOL000850	PRKCH	target	alisol A
MOL000850	JAK3	target	alisol A
MOL000850	NTRK1	target	alisol A
MOL000850	ITGAL	target	alisol A
MOL000850	DPP4	target	alisol A
MOL000850	ESR1	target	alisol A
MOL000850	PREP	target	alisol A
MOL000850	PIK3CD	target	alisol A
MOL000850	RPS6KB1	target	alisol A
MOL000850	ACVRL1	target	alisol A
MOL000850	KDR	target	alisol A
MOL000850	ROCK2	target	alisol A
MOL000852	PRKCD	target	16β-hydroxyalisol B monoacetate
MOL000852	PRKCA	target	16β-hydroxyalisol B monoacetate
MOL000852	PRKCB	target	16β-hydroxyalisol B monoacetate
MOL000852	PRKCH	target	16β-hydroxyalisol B monoacetate
MOL000852	PRKCQ	target	16β-hydroxyalisol B monoacetate
MOL000852	NOS2	target	16β-hydroxyalisol B monoacetate
MOL000852	HMGCR	target	16β-hydroxyalisol B monoacetate
MOL000852	PTGS2	target	16β-hydroxyalisol B monoacetate
MOL000852	HSD11B1	target	16β-hydroxyalisol B monoacetate
MOL000852	VAV1	target	16β-hydroxyalisol B monoacetate
MOL000852	CCR1	target	16β-hydroxyalisol B monoacetate
MOL000852	P2RX3	target	16β-hydroxyalisol B monoacetate
MOL000852	DRD4	target	16β-hydroxyalisol B monoacetate
MOL000852	HTR2A	target	16β-hydroxyalisol B monoacetate
MOL000852	KCNH2	target	16β-hydroxyalisol B monoacetate
MOL000852	NR1I2	target	16β-hydroxyalisol B monoacetate
MOL000852	EDNRB	target	16β-hydroxyalisol B monoacetate
MOL000852	AVPR1A	target	16β-hydroxyalisol B monoacetate
MOL000852	PARP1	target	16β-hydroxyalisol B monoacetate
MOL000852	INSR	target	16β-hydroxyalisol B monoacetate
MOL000852	ITK	target	16β-hydroxyalisol B monoacetate
MOL000852	MAPK1	target	16β-hydroxyalisol B monoacetate
MOL000852	FYN	target	16β-hydroxyalisol B monoacetate
MOL000852	EGFR	target	16β-hydroxyalisol B monoacetate
MOL000852	PDGFRA	target	16β-hydroxyalisol B monoacetate
MOL000852	EPHB3	target	16β-hydroxyalisol B monoacetate
MOL000852	C5AR1	target	16β-hydroxyalisol B monoacetate
MOL000852	LDLR	target	16β-hydroxyalisol B monoacetate
MOL000852	CHUK	target	16β-hydroxyalisol B monoacetate
MOL000852	KCNA3	target	16β-hydroxyalisol B monoacetate
MOL000852	PIK3CD	target	16β-hydroxyalisol B monoacetate
MOL000852	ADA	target	16β-hydroxyalisol B monoacetate
MOL000852	MAPK3	target	16β-hydroxyalisol B monoacetate
MOL000852	CDK5	target	16β-hydroxyalisol B monoacetate
MOL000852	DUT	target	16β-hydroxyalisol B monoacetate
MOL000852	MC1R	target	16β-hydroxyalisol B monoacetate
MOL000852	HSP90AB1	target	16β-hydroxyalisol B monoacetate
MOL000852	JAK3	target	16β-hydroxyalisol B monoacetate
MOL000852	MMP1	target	16β-hydroxyalisol B monoacetate
MOL000852	JUN	target	16β-hydroxyalisol B monoacetate
MOL000852	IL6ST	target	16β-hydroxyalisol B monoacetate
MOL000852	NR3C1	target	16β-hydroxyalisol B monoacetate
MOL000852	SYK	target	16β-hydroxyalisol B monoacetate
MOL000852	MAPK14	target	16β-hydroxyalisol B monoacetate
MOL000852	MAP3K14	target	16β-hydroxyalisol B monoacetate
MOL000852	ROCK2	target	16β-hydroxyalisol B monoacetate
MOL000852	PER2	target	16β-hydroxyalisol B monoacetate
MOL000852	MDM2	target	16β-hydroxyalisol B monoacetate
MOL000852	IGF1R	target	16β-hydroxyalisol B monoacetate
MOL000852	TACR1	target	16β-hydroxyalisol B monoacetate
MOL000852	CDK2	target	16β-hydroxyalisol B monoacetate
MOL000852	CDK1	target	16β-hydroxyalisol B monoacetate
MOL000852	ADAM17	target	16β-hydroxyalisol B monoacetate
MOL000852	CAPN1	target	16β-hydroxyalisol B monoacetate
MOL000852	F9	target	16β-hydroxyalisol B monoacetate
MOL000852	F10	target	16β-hydroxyalisol B monoacetate
MOL000852	F2R	target	16β-hydroxyalisol B monoacetate
MOL000852	VDR	target	16β-hydroxyalisol B monoacetate
MOL000853	HMGCR	target	alisol B
MOL000853	HSD11B1	target	alisol B
MOL000853	CYP19A1	target	alisol B
MOL000853	MDM2	target	alisol B
MOL000853	CCR1	target	alisol B
MOL000853	CYP17A1	target	alisol B
MOL000853	NR1I2	target	alisol B
MOL000853	JAK3	target	alisol B
MOL000853	MTOR	target	alisol B
MOL000853	PRKCA	target	alisol B
MOL000853	NR1H3	target	alisol B
MOL000853	FAAH	target	alisol B
MOL000853	TACR1	target	alisol B
MOL000853	PER2	target	alisol B
MOL000853	PTGS2	target	alisol B
MOL000853	AR	target	alisol B
MOL000853	JAK2	target	alisol B
MOL000853	F2R	target	alisol B
MOL000853	PARP1	target	alisol B
MOL000853	LIMK1	target	alisol B
MOL000853	KDR	target	alisol B
MOL000853	PRKCD	target	alisol B
MOL000853	P2RX3	target	alisol B
MOL000853	ADORA2A	target	alisol B
MOL000853	SYK	target	alisol B
MOL000853	RAF1	target	alisol B
MOL000853	OPRM1	target	alisol B
MOL000853	IL6ST	target	alisol B
MOL000853	BRAF	target	alisol B
MOL000853	CHUK	target	alisol B
MOL000853	MAPK1	target	alisol B
MOL000853	AVPR1A	target	alisol B
MOL000853	CCND1	target	alisol B
MOL000853	C5AR1	target	alisol B
MOL000853	PDE2A	target	alisol B
MOL000853	INSR	target	alisol B
MOL000853	ITK	target	alisol B
MOL000853	MAPK14	target	alisol B
MOL000853	MMP1	target	alisol B
MOL000853	GSK3B	target	alisol B
MOL000853	FYN	target	alisol B
MOL000853	MTNR1B	target	alisol B
MOL000853	YES1	target	alisol B
MOL000853	SRC	target	alisol B
MOL000853	MAPK8	target	alisol B
MOL000853	SMO	target	alisol B
MOL000853	MMP3	target	alisol B
MOL000853	CDK1	target	alisol B
MOL000853	SHBG	target	alisol B
MOL000854	HSD11B1	target	alisol C
MOL000854	NOS2	target	alisol C
MOL000854	CYP19A1	target	alisol C
MOL000854	HMGCR	target	alisol C
MOL000854	CCR1	target	alisol C
MOL000854	PGR	target	alisol C
MOL000854	GSK3B	target	alisol C
MOL000854	NR3C1	target	alisol C
MOL000854	P2RX3	target	alisol C
MOL000854	NR1H4	target	alisol C
MOL000854	PRKCD	target	alisol C
MOL000854	PARP1	target	alisol C
MOL000854	PRKCA	target	alisol C
MOL000854	PRKCB	target	alisol C
MOL000854	MDM2	target	alisol C
MOL000854	PRKCH	target	alisol C
MOL000854	PRKCQ	target	alisol C
MOL000854	MMP1	target	alisol C
MOL000854	MTOR	target	alisol C
MOL000854	MAPK1	target	alisol C
MOL000854	MTNR1B	target	alisol C
MOL000854	HSP90AA1	target	alisol C
MOL000854	PTGS2	target	alisol C
MOL000854	AR	target	alisol C
MOL000854	CYP17A1	target	alisol C
MOL000854	PDGFRB	target	alisol C
MOL000854	KIT	target	alisol C
MOL000854	ACKR3	target	alisol C
MOL000854	KDR	target	alisol C
MOL000854	PER2	target	alisol C
MOL000854	MAPK14	target	alisol C
MOL000854	NAMPT	target	alisol C
MOL000854	INSR	target	alisol C
MOL000854	JAK3	target	alisol C
MOL000854	SYK	target	alisol C
MOL000854	ITK	target	alisol C
MOL000854	LRRK2	target	alisol C
MOL000854	FYN	target	alisol C
MOL000854	PDGFRA	target	alisol C
MOL000854	EPHB3	target	alisol C
MOL000854	OXTR	target	alisol C
MOL000854	CRHR1	target	alisol C
MOL000854	AVPR1A	target	alisol C
MOL000854	CCND1	target	alisol C
MOL000854	MMP3	target	alisol C
MOL000854	ROCK2	target	alisol C
MOL000854	MAP3K14	target	alisol C
MOL000854	GRIN2A	target	alisol C
MOL000854	PDE2A	target	alisol C
MOL000854	CDK2	target	alisol C
MOL000854	GRIA2	target	alisol C
MOL000854	EZH2	target	alisol C
MOL000854	PFKFB3	target	alisol C
MOL000854	VAV1	target	alisol C
MOL000854	SMO	target	alisol C
MOL000854	DUT	target	alisol C
MOL000854	MAPK13	target	alisol C
MOL000854	MAPK11	target	alisol C
MOL000854	RPS6KB1	target	alisol C
MOL000854	P2RX7	target	alisol C
MOL000854	ACACB	target	alisol C
MOL000854	HSD11B2	target	alisol C
MOL000854	MAPK8	target	alisol C
MOL000855	HMGCR	target	alisol B monoacetate
MOL000855	HSD11B1	target	alisol B monoacetate
MOL000855	MDM2	target	alisol B monoacetate
MOL000855	AGTR1	target	alisol B monoacetate
MOL000855	CCR1	target	alisol B monoacetate
MOL000855	CYP26A1	target	alisol B monoacetate
MOL000855	NOS2	target	alisol B monoacetate
MOL000855	MAPK14	target	alisol B monoacetate
MOL000855	MAPK10	target	alisol B monoacetate
MOL000855	NLRP3	target	alisol B monoacetate
MOL000855	ITGB1	target	alisol B monoacetate
MOL000855	ACE	target	alisol B monoacetate
MOL000855	F2	target	alisol B monoacetate
MOL000855	MMP1	target	alisol B monoacetate
MOL000855	RARB	target	alisol B monoacetate
MOL000855	OXTR	target	alisol B monoacetate
MOL000855	CYP3A4	target	alisol B monoacetate
MOL000855	PTPN2	target	alisol B monoacetate
MOL000855	PTGER2	target	alisol B monoacetate
MOL000855	CTSA	target	alisol B monoacetate
MOL000855	NR3C1	target	alisol B monoacetate
MOL000855	CASP3	target	alisol B monoacetate
MOL000855	CASP8	target	alisol B monoacetate
MOL000855	P2RX3	target	alisol B monoacetate
MOL000855	EDNRB	target	alisol B monoacetate
MOL000855	ITGA4	target	alisol B monoacetate
MOL000855	SERPINE1	target	alisol B monoacetate
MOL000855	TYMS	target	alisol B monoacetate
MOL000855	SRC	target	alisol B monoacetate
MOL000855	PLA2G2A	target	alisol B monoacetate
MOL000855	AMPD2	target	alisol B monoacetate
MOL000855	SSTR3	target	alisol B monoacetate
MOL000855	HRH1	target	alisol B monoacetate
MOL000855	MMP3	target	alisol B monoacetate
MOL000855	PRKDC	target	alisol B monoacetate
MOL000855	MMP2	target	alisol B monoacetate
MOL000855	CYP17A1	target	alisol B monoacetate
MOL000855	ELANE	target	alisol B monoacetate
MOL000855	BACE2	target	alisol B monoacetate
MOL000855	PDGFRB	target	alisol B monoacetate
MOL000855	FGFR1	target	alisol B monoacetate
MOL000855	TP53	target	alisol B monoacetate
MOL000855	AGTR2	target	alisol B monoacetate
MOL000855	STAT5B	target	alisol B monoacetate
MOL000855	SYK	target	alisol B monoacetate
MOL000855	S1PR2	target	alisol B monoacetate
MOL000855	PTPN22	target	alisol B monoacetate
MOL000855	TNK2	target	alisol B monoacetate
MOL000855	AVPR1A	target	alisol B monoacetate
MOL000855	PDE2A	target	alisol B monoacetate
MOL000855	GCG	target	alisol B monoacetate
MOL000855	AR	target	alisol B monoacetate
MOL000855	F10	target	alisol B monoacetate
MOL000855	PIK3CD	target	alisol B monoacetate
MOL000855	PIK3CG	target	alisol B monoacetate
MOL000855	CASP1	target	alisol B monoacetate
MOL000855	CPT2	target	alisol B monoacetate
MOL000857	SIRT2	target	NCA
MOL000858	PRKCA	target	Glycerol palmitate
MOL000858	PRKCH	target	Glycerol palmitate
MOL000858	PRKCQ	target	Glycerol palmitate
MOL000858	SIRT2	target	Glycerol palmitate
MOL000858	HMGCR	target	Glycerol palmitate
MOL000858	PRKCD	target	Glycerol palmitate
MOL000858	ACP1	target	Glycerol palmitate
MOL000858	ABCB1	target	Glycerol palmitate
MOL000858	S1PR1	target	Glycerol palmitate
MOL000858	FAAH	target	Glycerol palmitate
MOL000858	HSD11B1	target	Glycerol palmitate
MOL000858	IL2	target	Glycerol palmitate
MOL000858	IKBKE	target	Glycerol palmitate
MOL000858	TBK1	target	Glycerol palmitate
MOL000858	ITGAL	target	Glycerol palmitate
MOL000858	PFKFB3	target	Glycerol palmitate
MOL000858	ACACB	target	Glycerol palmitate
MOL000858	VDR	target	Glycerol palmitate
MOL002464	FAAH	target	1-Monolinolein
MOL002464	PRKCA	target	1-Monolinolein
MOL002464	PRKCD	target	1-Monolinolein
MOL002464	HSD11B1	target	1-Monolinolein
MOL002464	PRKCQ	target	1-Monolinolein
MOL002464	ALOX5	target	1-Monolinolein
MOL002464	PTGS2	target	1-Monolinolein
MOL002464	PTPN2	target	1-Monolinolein
MOL002464	HPGD	target	1-Monolinolein
MOL002464	AVPR1A	target	1-Monolinolein
MOL002464	SRD5A1	target	1-Monolinolein
MOL002464	MAPK8	target	1-Monolinolein
MOL002464	ERBB2	target	1-Monolinolein
MOL002464	EGFR	target	1-Monolinolein
MOL002464	HMGCR	target	1-Monolinolein
MOL002464	MTNR1B	target	1-Monolinolein
MOL002464	MAPK14	target	1-Monolinolein
MOL002464	S1PR1	target	1-Monolinolein
MOL002464	AR	target	1-Monolinolein
MOL002464	LPAR1	target	1-Monolinolein
MOL002464	LPAR4	target	1-Monolinolein
MOL002464	MTOR	target	1-Monolinolein
MOL002464	PRKCH	target	1-Monolinolein
MOL002464	PREP	target	1-Monolinolein
MOL002464	AKT1	target	1-Monolinolein
MOL002464	CYP17A1	target	1-Monolinolein
MOL002464	ITGAL	target	1-Monolinolein
MOL002464	SCN9A	target	1-Monolinolein
MOL002464	CHUK	target	1-Monolinolein
MOL002464	RBP4	target	1-Monolinolein
MOL002464	MAP2	target	1-Monolinolein
MOL002464	PFKFB3	target	1-Monolinolein
MOL002464	CDK6	target	1-Monolinolein
MOL002464	CDK4	target	1-Monolinolein
MOL002464	FLT1	target	1-Monolinolein
MOL002464	CDK2	target	1-Monolinolein
MOL002464	IKBKE	target	1-Monolinolein
MOL002464	CDK5	target	1-Monolinolein
MOL002464	SLC8A1	target	1-Monolinolein
MOL002464	CLK2	target	1-Monolinolein
MOL002464	CLK3	target	1-Monolinolein
MOL002464	CDK3	target	1-Monolinolein
MOL002464	CDK18	target	1-Monolinolein
MOL002464	TBK1	target	1-Monolinolein
MOL002464	F10	target	1-Monolinolein
MOL002464	FLT3	target	1-Monolinolein
MOL002464	CSF1R	target	1-Monolinolein
MOL002464	S1PR4	target	1-Monolinolein
MOL002464	MDM2	target	1-Monolinolein
MOL000823	SRD5A2	target	1h-indole-3-carboxylic,acid
MOL000823	CYP2A6	target	1h-indole-3-carboxylic,acid
MOL000823	FTO	target	1h-indole-3-carboxylic,acid
MOL000273	AR	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	NR3C1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	HSD11B1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	POLB	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	CD81	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	CYP19A1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	TNF	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	RORC	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PTPRF	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PTPN2	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	ACP1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	NOS2	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PTGER2	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	VDR	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	ESR1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	ESR2	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	MMP3	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	MMP1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	MMP2	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	ALOX5AP	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	HSD11B2	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PPARD	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PTGER4	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	HMGCR	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PRKCH	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PTPN11	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	ITGB1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PPARG	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PTGER1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	PGR	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	SHBG	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	AGTR1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	SERPINA6	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	BACE1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	NR1H3	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	G6PD	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	MDM2	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	ACE	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	SIGMAR1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
MOL000273	CYP17A1	target	(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid
