#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ARG1	NOS3	9606.ENSP00000349446	9606.ENSP00000297494	0	0	0	0	0.062	0.102	0.900	0.648	0.966
ARG1	NOS2	9606.ENSP00000349446	9606.ENSP00000327251	0	0	0	0	0.062	0.077	0.900	0.831	0.983
ARG1	NOS1	9606.ENSP00000349446	9606.ENSP00000477999	0	0	0	0	0.062	0.263	0.900	0.556	0.965
ATIC	DHFR	9606.ENSP00000236959	9606.ENSP00000396308	0.045	0	0	0	0.097	0.056	0.900	0.817	0.982
AXL	SRC	9606.ENSP00000301178	9606.ENSP00000362680	0	0	0	0.698	0.062	0.494	0.800	0.828	0.922
AXL	GRB2	9606.ENSP00000301178	9606.ENSP00000376345	0	0	0	0	0	0.547	0	0.866	0.937
BACE1	PSEN1	9606.ENSP00000318585	9606.ENSP00000326366	0	0	0	0	0	0.270	0	0.980	0.985
BCL2	MAPK1	9606.ENSP00000381185	9606.ENSP00000215832	0	0	0	0	0	0.462	0.900	0.222	0.954
BCL2	CREBBP	9606.ENSP00000381185	9606.ENSP00000262367	0	0	0	0	0	0	0.900	0.074	0.903
BCL2	ITGA2B	9606.ENSP00000381185	9606.ENSP00000262407	0	0	0	0	0	0	0.900	0	0.900
BCL2	MAPK3	9606.ENSP00000381185	9606.ENSP00000263025	0	0	0	0	0	0.213	0.900	0.297	0.939
BCL2	EP300	9606.ENSP00000381185	9606.ENSP00000263253	0	0	0	0	0	0	0.900	0.134	0.909
BCL2	STAT3	9606.ENSP00000381185	9606.ENSP00000264657	0	0	0	0	0	0.153	0.900	0.307	0.936
BCL2	TP53	9606.ENSP00000381185	9606.ENSP00000269305	0	0	0	0	0.051	0.884	0.900	0.628	0.995
BCL2	BCL2L1	9606.ENSP00000381185	9606.ENSP00000302564	0	0	0	0.898	0	0.870	0.900	0.627	0.987
BCL2	JAK1	9606.ENSP00000381185	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.121	0.908
BCL2	RXRB	9606.ENSP00000381185	9606.ENSP00000363817	0	0	0	0	0.062	0.057	0.900	0	0.903
BCL2	MAPK8	9606.ENSP00000381185	9606.ENSP00000378974	0	0	0	0	0	0.471	0.900	0.258	0.957
BCL2	JAK3	9606.ENSP00000381185	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0.046	0.900
BCL2	RXRA	9606.ENSP00000381185	9606.ENSP00000419692	0	0	0	0	0	0.057	0.900	0	0.901
BCL2	ESR1	9606.ENSP00000381185	9606.ENSP00000405330	0	0	0	0	0.069	0.057	0.900	0.244	0.924
BCL2L1	MAPK1	9606.ENSP00000302564	9606.ENSP00000215832	0	0	0	0	0.048	0	0.900	0.460	0.944
BCL2L1	MAPK3	9606.ENSP00000302564	9606.ENSP00000263025	0	0	0	0	0.065	0	0.900	0.681	0.967
BCL2L1	STAT3	9606.ENSP00000302564	9606.ENSP00000264657	0	0	0	0	0	0.182	0.900	0.838	0.985
BCL2L1	TP53	9606.ENSP00000302564	9606.ENSP00000269305	0	0	0	0	0.051	0.977	0.900	0.990	0.999
BCL2L1	STAT5B	9606.ENSP00000302564	9606.ENSP00000293328	0	0	0	0	0	0.069	0.900	0.688	0.968
BCL2L1	PRKACA	9606.ENSP00000302564	9606.ENSP00000309591	0	0	0	0	0.065	0	0.900	0.076	0.906
BCL2L1	XIAP	9606.ENSP00000302564	9606.ENSP00000360242	0	0	0	0	0.053	0.063	0	0.905	0.908
BCL2L1	CASP3	9606.ENSP00000302564	9606.ENSP00000311032	0	0	0	0	0	0.178	0	0.900	0.915
BCL2L1	PTPN11	9606.ENSP00000302564	9606.ENSP00000340944	0	0	0	0	0.060	0	0.900	0.466	0.945
BCL2L1	CASP9	9606.ENSP00000302564	9606.ENSP00000330237	0	0	0	0	0.056	0.724	0	0.905	0.973
BCL2L1	MAPK8	9606.ENSP00000302564	9606.ENSP00000378974	0	0	0	0	0	0.690	0.800	0.607	0.973
BCL2L1	CASP8	9606.ENSP00000302564	9606.ENSP00000351273	0	0	0	0	0.052	0.727	0	0.916	0.976
BLK	MAPK14	9606.ENSP00000259089	9606.ENSP00000229795	0	0	0.233	0.630	0	0.148	0.900	0.138	0.920
BLK	PLCG1	9606.ENSP00000259089	9606.ENSP00000244007	0	0	0	0	0.054	0.104	0.900	0.311	0.933
BLK	YES1	9606.ENSP00000259089	9606.ENSP00000462468	0	0	0	0.953	0	0	0.900	0.370	0.901
BLK	SNCA	9606.ENSP00000259089	9606.ENSP00000338345	0	0	0	0	0	0.056	0.900	0	0.901
BLK	EPHA3	9606.ENSP00000259089	9606.ENSP00000337451	0	0	0	0.758	0.062	0	0.900	0.066	0.902
BLK	S1PR1	9606.ENSP00000259089	9606.ENSP00000305416	0	0	0	0	0	0.069	0.900	0	0.902
BLK	EPHB2	9606.ENSP00000259089	9606.ENSP00000363763	0	0	0	0.752	0.062	0	0.900	0.056	0.902
BLK	LYN	9606.ENSP00000259089	9606.ENSP00000428924	0	0	0.434	0.964	0	0	0.900	0.637	0.903
BLK	EPHB1	9606.ENSP00000259089	9606.ENSP00000381097	0	0	0	0.751	0.062	0	0.900	0.089	0.903
BLK	SRC	9606.ENSP00000259089	9606.ENSP00000362680	0	0	0.439	0.953	0	0	0.900	0.425	0.903
BLK	EPHA2	9606.ENSP00000259089	9606.ENSP00000351209	0	0	0	0.758	0.062	0	0.900	0.092	0.903
BLK	FYN	9606.ENSP00000259089	9606.ENSP00000346671	0	0	0.439	0.955	0	0	0.900	0.556	0.904
BLK	FGR	9606.ENSP00000259089	9606.ENSP00000363117	0	0	0	0.950	0.096	0	0.900	0.517	0.908
BLK	PDGFRB	9606.ENSP00000259089	9606.ENSP00000261799	0	0	0	0.675	0	0.122	0.900	0.113	0.910
BLK	PTK2	9606.ENSP00000259089	9606.ENSP00000341189	0	0	0	0.740	0.064	0.078	0.900	0.346	0.913
BLK	ITK	9606.ENSP00000259089	9606.ENSP00000398655	0	0	0	0.854	0.116	0	0.900	0.549	0.914
BLK	LCK	9606.ENSP00000259089	9606.ENSP00000337825	0	0	0.433	0.964	0.155	0	0.900	0.509	0.914
BLK	PTK2B	9606.ENSP00000259089	9606.ENSP00000380638	0	0	0	0.746	0.115	0.078	0.900	0.286	0.917
BLK	PRKCD	9606.ENSP00000259089	9606.ENSP00000378217	0	0	0	0.574	0.063	0.117	0.900	0.241	0.918
BLK	MAPK11	9606.ENSP00000259089	9606.ENSP00000333685	0	0	0.260	0.621	0	0.148	0.900	0.094	0.920
BLK	SYK	9606.ENSP00000259089	9606.ENSP00000364907	0	0	0	0.733	0.097	0	0.900	0.640	0.921
BLK	ZAP70	9606.ENSP00000259089	9606.ENSP00000264972	0	0	0	0.741	0.204	0	0.900	0.414	0.925
BLK	STAT3	9606.ENSP00000259089	9606.ENSP00000264657	0	0	0	0	0	0.716	0.900	0.207	0.975
BLK	EGFR	9606.ENSP00000259089	9606.ENSP00000275493	0	0	0	0.697	0	0.755	0.900	0.417	0.977
BRAF	MAPK1	9606.ENSP00000288602	9606.ENSP00000215832	0	0	0	0.584	0.066	0.835	0.900	0.585	0.987
BRAF	PIN1	9606.ENSP00000288602	9606.ENSP00000247970	0	0	0	0	0	0.138	0.900	0.066	0.912
BRAF	RAF1	9606.ENSP00000288602	9606.ENSP00000251849	0	0	0	0.951	0	0.934	0.900	0.982	0.993
BRAF	MAPK3	9606.ENSP00000288602	9606.ENSP00000263025	0	0	0	0.578	0.066	0.757	0.900	0.702	0.982
BRAF	MAP3K11	9606.ENSP00000288602	9606.ENSP00000309597	0	0	0	0.591	0	0	0.900	0.203	0.906
BRAF	PRKCB	9606.ENSP00000288602	9606.ENSP00000305355	0	0	0	0.576	0.062	0.061	0.900	0.163	0.909
BRAF	PRKCA	9606.ENSP00000288602	9606.ENSP00000408695	0	0	0	0.571	0	0.285	0.900	0.112	0.927
BRAF	PPP2CA	9606.ENSP00000288602	9606.ENSP00000418447	0	0	0	0	0.062	0.424	0.900	0.075	0.943
BRD4	EP300	9606.ENSP00000263377	9606.ENSP00000263253	0	0	0	0.542	0.243	0.862	0	0.884	0.934
BRD4	SMARCA4	9606.ENSP00000263377	9606.ENSP00000395654	0	0	0	0	0.185	0.400	0	0.897	0.946
BRD4	TP53	9606.ENSP00000263377	9606.ENSP00000269305	0	0	0	0	0.062	0.298	0	0.986	0.990
BRD4	RELA	9606.ENSP00000263377	9606.ENSP00000384273	0	0	0	0	0.083	0.956	0	0.989	0.999
C5AR1	TLR4	9606.ENSP00000347197	9606.ENSP00000363089	0	0	0	0	0.434	0	0	0.875	0.926
CA2	CTNNB1	9606.ENSP00000285379	9606.ENSP00000344456	0	0	0	0	0	0	0.900	0.183	0.914
CAMK4	PLCG1	9606.ENSP00000282356	9606.ENSP00000244007	0	0	0	0	0	0	0.900	0.223	0.919
CAMK4	CREBBP	9606.ENSP00000282356	9606.ENSP00000262367	0	0	0	0	0	0.231	0.800	0.519	0.919
CAMK4	HDAC4	9606.ENSP00000282356	9606.ENSP00000264606	0	0	0	0	0.062	0.281	0.900	0.390	0.953
CAPN1	SNCA	9606.ENSP00000431984	9606.ENSP00000338345	0	0	0	0	0	0	0.900	0.256	0.922
CAPN1	PTK2	9606.ENSP00000431984	9606.ENSP00000341189	0	0	0	0	0.062	0	0.900	0.202	0.918
CAPN1	SRC	9606.ENSP00000431984	9606.ENSP00000362680	0	0	0	0	0.076	0.057	0.900	0.261	0.926
CAPN1	ITGB1	9606.ENSP00000431984	9606.ENSP00000379350	0	0	0	0	0.062	0.103	0.900	0.188	0.922
CASP1	CTSG	9606.ENSP00000433138	9606.ENSP00000216336	0	0	0	0	0.098	0	0.900	0.528	0.953
CASP1	RIPK2	9606.ENSP00000433138	9606.ENSP00000220751	0	0	0	0	0.062	0.286	0	0.902	0.929
CASP1	TP53	9606.ENSP00000433138	9606.ENSP00000269305	0	0	0	0	0.062	0.385	0.900	0.568	0.971
CASP1	NOD2	9606.ENSP00000433138	9606.ENSP00000300589	0	0	0	0	0.213	0.498	0	0.977	0.990
CASP1	CASP3	9606.ENSP00000433138	9606.ENSP00000311032	0	0	0	0.658	0	0	0.900	0.841	0.928
CASP1	NLRP3	9606.ENSP00000433138	9606.ENSP00000337383	0	0	0	0	0.155	0	0.900	0.995	0.999
CASP1	CASP8	9606.ENSP00000433138	9606.ENSP00000351273	0	0	0	0.578	0.125	0.270	0.800	0.947	0.916
CASP1	CASP4	9606.ENSP00000433138	9606.ENSP00000388566	0	0	0	0.937	0.645	0	0.900	0.946	0.965
CASP3	NGFR	9606.ENSP00000311032	9606.ENSP00000172229	0	0	0	0	0	0	0.900	0.502	0.948
CASP3	MAPK1	9606.ENSP00000311032	9606.ENSP00000215832	0	0	0	0	0.048	0.057	0.800	0.578	0.914
CASP3	MAPK14	9606.ENSP00000311032	9606.ENSP00000229795	0	0	0	0	0.061	0.282	0.900	0.709	0.977
CASP3	MDM2	9606.ENSP00000311032	9606.ENSP00000258149	0	0	0	0	0.063	0.875	0	0.730	0.965
CASP3	MAPK3	9606.ENSP00000311032	9606.ENSP00000263025	0	0	0	0	0	0.057	0.800	0.821	0.963
CASP3	PRKCQ	9606.ENSP00000311032	9606.ENSP00000263125	0	0	0	0	0	0.213	0.900	0.167	0.928
CASP3	CASP6	9606.ENSP00000311032	9606.ENSP00000265164	0	0	0	0.890	0.062	0.731	0.900	0.836	0.975
CASP3	TP53	9606.ENSP00000311032	9606.ENSP00000269305	0	0	0	0	0.062	0.270	0	0.900	0.925
CASP3	LPAR1	9606.ENSP00000311032	9606.ENSP00000363553	0	0	0	0	0	0.056	0.900	0.161	0.913
CASP3	SLK	9606.ENSP00000311032	9606.ENSP00000358770	0	0	0	0	0	0.277	0.900	0.074	0.927
CASP3	LIMK1	9606.ENSP00000311032	9606.ENSP00000336740	0	0	0	0	0	0.105	0.900	0.263	0.928
CASP3	ITGB1	9606.ENSP00000311032	9606.ENSP00000379350	0	0	0	0	0.062	0	0.900	0.481	0.947
CASP3	PTK2	9606.ENSP00000311032	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0.558	0.953
CASP3	TOP1	9606.ENSP00000311032	9606.ENSP00000354522	0	0	0	0	0	0.263	0.900	0.559	0.964
CASP3	PRKDC	9606.ENSP00000311032	9606.ENSP00000313420	0	0	0	0	0	0.496	0.900	0.490	0.972
CASP3	CASP8	9606.ENSP00000311032	9606.ENSP00000351273	0	0	0	0.835	0.062	0.768	0.900	0.960	0.980
CASP3	PRKCD	9606.ENSP00000311032	9606.ENSP00000378217	0	0	0	0	0	0	0.900	0.854	0.984
CASP3	MAPT	9606.ENSP00000311032	9606.ENSP00000340820	0	0	0	0	0	0.731	0.900	0.601	0.988
CASP3	CASP9	9606.ENSP00000311032	9606.ENSP00000330237	0	0	0	0.833	0	0.870	0.900	0.968	0.988
CASP3	CTNNB1	9606.ENSP00000311032	9606.ENSP00000344456	0	0	0	0	0	0.610	0.900	0.780	0.990
CASP3	PARP1	9606.ENSP00000311032	9606.ENSP00000355759	0	0	0	0	0.062	0.880	0.900	0.851	0.998
CASP3	XIAP	9606.ENSP00000311032	9606.ENSP00000360242	0	0	0	0	0.062	0.984	0.900	0.995	0.999
CASP6	NGFR	9606.ENSP00000265164	9606.ENSP00000172229	0	0	0	0	0	0	0.900	0.264	0.923
CASP6	PTK2	9606.ENSP00000265164	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0.160	0.912
CASP6	CASP9	9606.ENSP00000265164	9606.ENSP00000330237	0	0	0	0.733	0	0	0.900	0.856	0.922
CASP6	TOP1	9606.ENSP00000265164	9606.ENSP00000354522	0	0	0	0	0	0.409	0.900	0.161	0.946
CASP6	TP53	9606.ENSP00000265164	9606.ENSP00000269305	0	0	0	0	0.062	0.044	0.900	0.567	0.956
CASP6	CASP8	9606.ENSP00000265164	9606.ENSP00000351273	0	0	0	0.764	0.062	0.675	0.900	0.845	0.973
CASP8	TNFRSF1A	9606.ENSP00000351273	9606.ENSP00000162749	0	0	0	0	0.063	0.476	0.900	0.990	0.999
CASP8	MAPK1	9606.ENSP00000351273	9606.ENSP00000215832	0	0	0	0	0	0.282	0.900	0.532	0.963
CASP8	RIPK2	9606.ENSP00000351273	9606.ENSP00000220751	0	0	0	0	0.062	0.231	0.900	0.401	0.951
CASP8	NFKB1	9606.ENSP00000351273	9606.ENSP00000226574	0	0	0	0	0.062	0.090	0.900	0.443	0.946
CASP8	MAPK3	9606.ENSP00000351273	9606.ENSP00000263025	0	0	0	0	0	0.282	0.900	0.746	0.980
CASP8	TP53	9606.ENSP00000351273	9606.ENSP00000269305	0	0	0	0	0.143	0.270	0.800	0.839	0.977
CASP8	PLEC	9606.ENSP00000351273	9606.ENSP00000323856	0	0	0	0	0	0.284	0.900	0.459	0.957
CASP8	NLRP3	9606.ENSP00000351273	9606.ENSP00000337383	0	0	0	0	0.062	0.273	0	0.885	0.915
CASP8	MAP3K14	9606.ENSP00000351273	9606.ENSP00000482657	0	0	0	0	0.062	0.486	0.900	0.184	0.955
CASP8	RELA	9606.ENSP00000351273	9606.ENSP00000384273	0	0	0	0	0.062	0	0.900	0.571	0.956
CASP8	IKBKB	9606.ENSP00000351273	9606.ENSP00000430684	0	0	0	0	0.062	0.317	0.900	0.579	0.969
CASP8	XIAP	9606.ENSP00000351273	9606.ENSP00000360242	0	0	0	0	0.062	0.729	0	0.894	0.970
CASP8	SRC	9606.ENSP00000351273	9606.ENSP00000362680	0	0	0	0	0	0.497	0	0.964	0.981
CASP8	CHUK	9606.ENSP00000351273	9606.ENSP00000359424	0	0	0	0	0.053	0.317	0.900	0.830	0.987
CASP8	TNF	9606.ENSP00000351273	9606.ENSP00000398698	0	0	0	0	0.062	0.282	0.900	0.868	0.989
CASP9	MAPK1	9606.ENSP00000330237	9606.ENSP00000215832	0	0	0	0	0	0.282	0.900	0.570	0.966
CASP9	MAPK3	9606.ENSP00000330237	9606.ENSP00000263025	0	0	0	0	0	0.226	0.900	0.651	0.970
CASP9	PARP1	9606.ENSP00000330237	9606.ENSP00000355759	0	0	0	0	0	0.097	0.800	0.742	0.949
CASP9	XIAP	9606.ENSP00000330237	9606.ENSP00000360242	0	0	0	0	0.052	0.984	0.900	0.995	0.999
CASR	FYN	9606.ENSP00000420194	9606.ENSP00000346671	0	0	0	0	0	0.070	0.900	0.144	0.913
CASR	GABBR1	9606.ENSP00000420194	9606.ENSP00000366233	0	0	0	0	0	0.359	0.600	0.840	0.955
CCNA2	CDK4	9606.ENSP00000274026	9606.ENSP00000257904	0	0.003	0	0	0.183	0.587	0.900	0.946	0.997
CCNA2	MDM2	9606.ENSP00000274026	9606.ENSP00000258149	0	0	0	0	0.062	0.131	0.900	0.634	0.966
CCNA2	CDK6	9606.ENSP00000274026	9606.ENSP00000265734	0	0.003	0	0	0.162	0.413	0.720	0.876	0.980
CCNA2	CDK2	9606.ENSP00000274026	9606.ENSP00000266970	0	0.006	0	0	0.401	0.999	0.900	0.995	0.999
CCNA2	TP53	9606.ENSP00000274026	9606.ENSP00000269305	0	0	0	0	0.092	0.283	0.900	0.944	0.995
CCNA2	TYMS	9606.ENSP00000274026	9606.ENSP00000315644	0	0	0	0	0.837	0	0	0.456	0.907
CCNA2	FEN1	9606.ENSP00000274026	9606.ENSP00000305480	0	0	0	0	0.817	0.379	0	0.409	0.927
CCNA2	TERT	9606.ENSP00000274026	9606.ENSP00000309572	0	0	0	0	0.200	0.061	0.900	0.399	0.948
CCNA2	HDAC1	9606.ENSP00000274026	9606.ENSP00000362649	0	0	0	0	0.112	0.298	0.900	0.469	0.962
CCNA2	CDK3	9606.ENSP00000274026	9606.ENSP00000410561	0	0.007	0	0	0.186	0.789	0	0.923	0.985
CCNA2	CDK1	9606.ENSP00000274026	9606.ENSP00000378699	0	0.007	0	0	0.985	0.929	0.900	0.992	0.999
CCND1	MAPK12	9606.ENSP00000227507	9606.ENSP00000215659	0	0	0	0	0.062	0	0.900	0.261	0.924
CCND1	PSMB2	9606.ENSP00000227507	9606.ENSP00000362334	0	0	0	0	0	0	0.900	0	0.900
CCND1	RORC	9606.ENSP00000227507	9606.ENSP00000327025	0	0	0	0	0	0	0.900	0.048	0.900
CCND1	CCND3	9606.ENSP00000227507	9606.ENSP00000362082	0	0	0	0.943	0.051	0	0.900	0.852	0.905
CCND1	HDAC4	9606.ENSP00000227507	9606.ENSP00000264606	0	0	0	0	0.062	0.056	0.800	0.538	0.907
CCND1	TP53	9606.ENSP00000227507	9606.ENSP00000269305	0	0	0	0	0	0.270	0	0.883	0.911
CCND1	PIM1	9606.ENSP00000227507	9606.ENSP00000362608	0	0	0	0	0	0	0.900	0.191	0.915
CCND1	LYN	9606.ENSP00000227507	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0.286	0.925
CCND1	STAT5B	9606.ENSP00000227507	9606.ENSP00000293328	0	0	0	0	0.049	0.139	0.900	0.563	0.959
CCND1	CDK5	9606.ENSP00000227507	9606.ENSP00000419782	0	0	0	0	0.052	0.401	0	0.941	0.964
CCND1	JAK2	9606.ENSP00000227507	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.655	0.964
CCND1	HIF1A	9606.ENSP00000227507	9606.ENSP00000437955	0	0	0	0	0	0	0.900	0.686	0.967
CCND1	CREBBP	9606.ENSP00000227507	9606.ENSP00000262367	0	0	0	0	0.062	0.270	0.900	0.588	0.968
CCND1	FOXO1	9606.ENSP00000227507	9606.ENSP00000368880	0	0	0	0	0	0	0.900	0.732	0.972
CCND1	RELA	9606.ENSP00000227507	9606.ENSP00000384273	0	0	0	0	0	0.486	0.900	0.602	0.977
CCND1	JUN	9606.ENSP00000227507	9606.ENSP00000360266	0	0	0	0	0	0.270	0.900	0.774	0.982
CCND1	SRC	9606.ENSP00000227507	9606.ENSP00000362680	0	0	0	0	0.068	0.270	0.900	0.791	0.983
CCND1	XPO1	9606.ENSP00000227507	9606.ENSP00000384863	0	0	0	0	0.052	0.409	0	0.975	0.985
CCND1	HSPA8	9606.ENSP00000227507	9606.ENSP00000432083	0	0	0	0	0	0.501	0	0.973	0.986
CCND1	HDAC1	9606.ENSP00000227507	9606.ENSP00000362649	0	0	0	0	0.062	0.619	0.900	0.760	0.990
CCND1	CDK1	9606.ENSP00000227507	9606.ENSP00000378699	0	0	0	0	0.096	0.804	0.720	0.861	0.992
CCND1	CTNNB1	9606.ENSP00000227507	9606.ENSP00000344456	0	0	0	0	0.082	0.470	0.900	0.886	0.993
CCND1	GSK3B	9606.ENSP00000227507	9606.ENSP00000324806	0	0	0	0	0	0.600	0.900	0.845	0.993
CCND1	EP300	9606.ENSP00000227507	9606.ENSP00000263253	0	0	0	0	0.062	0.835	0.900	0.754	0.995
CCND1	STAT3	9606.ENSP00000227507	9606.ENSP00000264657	0	0	0	0	0.049	0.708	0.900	0.854	0.995
CCND1	CDK6	9606.ENSP00000227507	9606.ENSP00000265734	0	0	0	0	0.053	0.919	0.900	0.993	0.999
CCND1	CDK2	9606.ENSP00000227507	9606.ENSP00000266970	0	0	0	0	0.087	0.898	0.800	0.994	0.999
CCND1	CDK4	9606.ENSP00000227507	9606.ENSP00000257904	0	0	0	0	0.080	0.998	0.900	0.993	0.999
CCND1	ESR1	9606.ENSP00000227507	9606.ENSP00000405330	0	0	0	0	0	0.867	0.900	0.987	0.999
CCND3	FABP4	9606.ENSP00000362082	9606.ENSP00000256104	0	0	0	0	0	0	0.900	0.096	0.905
CCND3	CDK4	9606.ENSP00000362082	9606.ENSP00000257904	0	0	0	0	0.066	0.990	0.900	0.993	0.999
CCND3	CDK6	9606.ENSP00000362082	9606.ENSP00000265734	0	0	0	0	0.066	0.956	0.900	0.993	0.999
CCND3	CDK2	9606.ENSP00000362082	9606.ENSP00000266970	0	0	0	0	0.063	0.903	0.800	0.965	0.999
CCND3	STAT5B	9606.ENSP00000362082	9606.ENSP00000293328	0	0	0	0	0.062	0.166	0.900	0.417	0.948
CCND3	PTK6	9606.ENSP00000362082	9606.ENSP00000442460	0	0	0	0	0	0	0.900	0	0.900
CCND3	LYN	9606.ENSP00000362082	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0.246	0.921
CCND3	SRC	9606.ENSP00000362082	9606.ENSP00000362680	0	0	0	0	0.062	0	0.900	0.297	0.928
CCND3	JAK2	9606.ENSP00000362082	9606.ENSP00000371067	0	0	0	0	0.062	0	0.900	0.324	0.931
CCND3	HDAC1	9606.ENSP00000362082	9606.ENSP00000362649	0	0	0	0	0.099	0.056	0.900	0.313	0.933
CCND3	CDK1	9606.ENSP00000362082	9606.ENSP00000378699	0	0	0	0	0.065	0.835	0.720	0.806	0.990
CCR3	CCR5	9606.ENSP00000441600	9606.ENSP00000292303	0	0	0	0.945	0.077	0	0.900	0.870	0.908
CCR3	PTGER1	9606.ENSP00000441600	9606.ENSP00000292513	0	0	0	0	0	0	0.900	0.084	0.904
CCR3	CHRM1	9606.ENSP00000441600	9606.ENSP00000306490	0	0	0	0	0	0	0.900	0.083	0.904
CCR3	F2	9606.ENSP00000441600	9606.ENSP00000308541	0	0	0	0	0	0.097	0.900	0.076	0.909
CCR3	CXCR4	9606.ENSP00000441600	9606.ENSP00000386884	0	0	0	0.820	0.069	0	0.900	0.807	0.916
CCR5	PLCG1	9606.ENSP00000292303	9606.ENSP00000244007	0	0	0	0	0	0.070	0.900	0.113	0.910
CCR5	STAT3	9606.ENSP00000292303	9606.ENSP00000264657	0	0	0	0	0	0.470	0.650	0.595	0.918
CCR5	CHRM1	9606.ENSP00000292303	9606.ENSP00000306490	0	0	0	0	0	0	0.900	0.084	0.904
CCR5	PTGER1	9606.ENSP00000292303	9606.ENSP00000292513	0	0	0	0	0	0	0.900	0.091	0.905
CCR5	F2	9606.ENSP00000292303	9606.ENSP00000308541	0	0	0	0	0	0.097	0.900	0.142	0.915
CCR5	CXCL8	9606.ENSP00000292303	9606.ENSP00000306512	0	0	0	0	0.086	0	0.600	0.795	0.918
CCR5	JUN	9606.ENSP00000292303	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.335	0.930
CCR5	CXCR4	9606.ENSP00000292303	9606.ENSP00000386884	0	0	0	0.820	0.098	0.695	0.900	0.995	0.975
CD38	NAMPT	9606.ENSP00000226279	9606.ENSP00000222553	0	0	0	0	0	0	0.900	0.523	0.950
CD38	PNP	9606.ENSP00000226279	9606.ENSP00000354532	0	0	0	0	0	0	0.900	0.210	0.917
CD81	ITGA4	9606.ENSP00000263645	9606.ENSP00000380227	0	0	0	0	0	0.282	0.900	0.410	0.954
CD81	EGFR	9606.ENSP00000263645	9606.ENSP00000275493	0	0	0	0	0	0.064	0	0.956	0.957
CD81	ITGB1	9606.ENSP00000263645	9606.ENSP00000379350	0	0	0	0	0.062	0.669	0.900	0.826	0.993
CDA	DCK	9606.ENSP00000364212	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.857	0.985
CDA	PNP	9606.ENSP00000364212	9606.ENSP00000354532	0.219	0	0.215	0	0.082	0	0.900	0.443	0.962
CDK1	PIN1	9606.ENSP00000378699	9606.ENSP00000247970	0	0	0	0	0.062	0.243	0.900	0.597	0.967
CDK1	CDK4	9606.ENSP00000378699	9606.ENSP00000257904	0	0	0.436	0.905	0.213	0.119	0.900	0.913	0.933
CDK1	MDM2	9606.ENSP00000378699	9606.ENSP00000258149	0	0	0	0	0	0	0.900	0.664	0.965
CDK1	CDK6	9606.ENSP00000378699	9606.ENSP00000265734	0	0	0.425	0.923	0.155	0.119	0.900	0.879	0.926
CDK1	CDK2	9606.ENSP00000378699	9606.ENSP00000266970	0	0	0.441	0.968	0.680	0.617	0.900	0.978	0.987
CDK1	TP53	9606.ENSP00000378699	9606.ENSP00000269305	0	0	0	0	0.096	0.680	0	0.927	0.977
CDK1	DCK	9606.ENSP00000378699	9606.ENSP00000286648	0	0	0	0	0.136	0	0	0.902	0.912
CDK1	SHH	9606.ENSP00000378699	9606.ENSP00000297261	0	0	0	0	0	0.078	0.900	0.257	0.925
CDK1	FEN1	9606.ENSP00000378699	9606.ENSP00000305480	0	0	0	0	0.850	0.351	0	0.399	0.936
CDK1	TYMS	9606.ENSP00000378699	9606.ENSP00000315644	0	0	0	0	0.977	0	0	0.376	0.985
CDK1	EZH2	9606.ENSP00000378699	9606.ENSP00000320147	0	0	0	0	0.684	0.876	0	0.942	0.997
CDK1	HSP90AA1	9606.ENSP00000378699	9606.ENSP00000335153	0	0	0	0	0.087	0.428	0	0.869	0.926
CDK1	HDAC1	9606.ENSP00000378699	9606.ENSP00000362649	0	0	0	0	0.134	0.104	0.900	0.606	0.965
CDK1	SRC	9606.ENSP00000378699	9606.ENSP00000362680	0	0	0.259	0.648	0.062	0.285	0.900	0.769	0.950
CDK1	DUT	9606.ENSP00000378699	9606.ENSP00000370376	0	0	0	0	0.933	0.213	0	0.136	0.950
CDK1	RXRA	9606.ENSP00000378699	9606.ENSP00000419692	0	0	0	0	0	0.057	0.900	0.099	0.907
CDK1	CDK5	9606.ENSP00000378699	9606.ENSP00000419782	0	0	0.424	0.954	0	0.068	0.900	0.744	0.907
CDK1	XPO1	9606.ENSP00000378699	9606.ENSP00000384863	0	0	0	0	0.157	0.058	0.900	0.592	0.963
CDK2	MAPK1	9606.ENSP00000266970	9606.ENSP00000215832	0	0	0.399	0.863	0.049	0.235	0.900	0.615	0.931
CDK2	CDK4	9606.ENSP00000266970	9606.ENSP00000257904	0	0	0.446	0.911	0.119	0.076	0.900	0.995	0.922
CDK2	MDM2	9606.ENSP00000266970	9606.ENSP00000258149	0	0	0	0	0.051	0	0.900	0.727	0.971
